time[s],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],xf[ft],yf[ft],zf[ft],e0,ex,ey,ez
  8.360000000000e+00,  5.386670180829e-03,  0.000000000000e+00,  2.924047677014e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291642715206e+01,  0.000000000000e+00,  2.125831218267e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.370000000000e+00,  5.327719455997e-03,  0.000000000000e+00,  2.924045176553e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291648072347e+01,  0.000000000000e+00,  2.155071682489e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.380000000000e+00,  5.269413923861e-03,  0.000000000000e+00,  2.924042730201e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291653370860e+01,  0.000000000000e+00,  2.184312121978e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.390000000000e+00,  5.211746521521e-03,  0.000000000000e+00,  2.924040336806e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291658611387e+01,  0.000000000000e+00,  2.213552537269e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.400000000000e+00,  5.154710263448e-03,  0.000000000000e+00,  2.924037995242e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291663794563e+01,  0.000000000000e+00,  2.242792928887e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.410000000000e+00,  5.098298240626e-03,  0.000000000000e+00,  2.924035704405e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291668921016e+01,  0.000000000000e+00,  2.272033297343e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.420000000000e+00,  5.042503619717e-03,  0.000000000000e+00,  2.924033463215e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291673991365e+01,  0.000000000000e+00,  2.301273643141e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.430000000000e+00,  4.987319642231e-03,  0.000000000000e+00,  2.924031270616e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291679006227e+01,  0.000000000000e+00,  2.330513966770e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.440000000000e+00,  4.932739623703e-03,  0.000000000000e+00,  2.924029125573e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291683966206e+01,  0.000000000000e+00,  2.359754268711e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.450000000000e+00,  4.878756952881e-03,  0.000000000000e+00,  2.924027027075e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291688871905e+01,  0.000000000000e+00,  2.388994549436e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.460000000000e+00,  4.825365090924e-03,  0.000000000000e+00,  2.924024974131e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291693723917e+01,  0.000000000000e+00,  2.418234809405e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.470000000000e+00,  4.772557570606e-03,  0.000000000000e+00,  2.924022965771e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291698522830e+01,  0.000000000000e+00,  2.447475049067e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.480000000000e+00,  4.720327995532e-03,  0.000000000000e+00,  2.924021001047e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291703269225e+01,  0.000000000000e+00,  2.476715268866e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.490000000000e+00,  4.668670039360e-03,  0.000000000000e+00,  2.924019079029e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291707963676e+01,  0.000000000000e+00,  2.505955469231e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.500000000000e+00,  4.617577445033e-03,  0.000000000000e+00,  2.924017198809e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291712606753e+01,  0.000000000000e+00,  2.535195650585e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.510000000000e+00,  4.567044024020e-03,  0.000000000000e+00,  2.924015359497e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291717199018e+01,  0.000000000000e+00,  2.564435813343e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.520000000000e+00,  4.517063655562e-03,  0.000000000000e+00,  2.924013560223e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291721741026e+01,  0.000000000000e+00,  2.593675957909e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.530000000000e+00,  4.467630285931e-03,  0.000000000000e+00,  2.924011800134e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291726233327e+01,  0.000000000000e+00,  2.622916084678e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.540000000000e+00,  4.418737927693e-03,  0.000000000000e+00,  2.924010078397e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291730676467e+01,  0.000000000000e+00,  2.652156194039e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.550000000000e+00,  4.370380658984e-03,  0.000000000000e+00,  2.924008394195e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291735070982e+01,  0.000000000000e+00,  2.681396286371e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.560000000000e+00,  4.322552622788e-03,  0.000000000000e+00,  2.924006746729e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291739417404e+01,  0.000000000000e+00,  2.710636362046e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.570000000000e+00,  4.275248026227e-03,  0.000000000000e+00,  2.924005135218e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291743716261e+01,  0.000000000000e+00,  2.739876421426e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.580000000000e+00,  4.228461139858e-03,  0.000000000000e+00,  2.924003558896e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291747968073e+01,  0.000000000000e+00,  2.769116464867e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.590000000000e+00,  4.182186296978e-03,  0.000000000000e+00,  2.924002017014e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291752173354e+01,  0.000000000000e+00,  2.798356492719e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.600000000000e+00,  4.136417892933e-03,  0.000000000000e+00,  2.924000508840e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291756332614e+01,  0.000000000000e+00,  2.827596505320e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.610000000000e+00,  4.091150384444e-03,  0.000000000000e+00,  2.923999033656e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291760446357e+01,  0.000000000000e+00,  2.856836503005e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.620000000000e+00,  4.046378288927e-03,  0.000000000000e+00,  2.923997590760e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291764515080e+01,  0.000000000000e+00,  2.886076486101e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.630000000000e+00,  4.002096183832e-03,  0.000000000000e+00,  2.923996179464e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291768539277e+01,  0.000000000000e+00,  2.915316454926e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.640000000000e+00,  3.958298705985e-03,  0.000000000000e+00,  2.923994799096e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291772519434e+01,  0.000000000000e+00,  2.944556409793e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.650000000000e+00,  3.914980550934e-03,  0.000000000000e+00,  2.923993448999e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291776456034e+01,  0.000000000000e+00,  2.973796351009e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.660000000000e+00,  3.872136472309e-03,  0.000000000000e+00,  2.923992128527e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291780349553e+01,  0.000000000000e+00,  3.003036278872e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.670000000000e+00,  3.829761281184e-03,  0.000000000000e+00,  2.923990837050e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291784200463e+01,  0.000000000000e+00,  3.032276193676e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.680000000000e+00,  3.787849845444e-03,  0.000000000000e+00,  2.923989573952e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291788009230e+01,  0.000000000000e+00,  3.061516095707e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.690000000000e+00,  3.746397089170e-03,  0.000000000000e+00,  2.923988338627e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291791776316e+01,  0.000000000000e+00,  3.090755985247e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.700000000000e+00,  3.705397992015e-03,  0.000000000000e+00,  2.923987130486e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291795502176e+01,  0.000000000000e+00,  3.119995862571e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.710000000000e+00,  3.664847588600e-03,  0.000000000000e+00,  2.923985948948e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291799187261e+01,  0.000000000000e+00,  3.149235727946e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.720000000000e+00,  3.624740967909e-03,  0.000000000000e+00,  2.923984793450e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291802832019e+01,  0.000000000000e+00,  3.178475581636e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.730000000000e+00,  3.585073272696e-03,  0.000000000000e+00,  2.923983663435e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291806436890e+01,  0.000000000000e+00,  3.207715423900e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.740000000000e+00,  3.545839698893e-03,  0.000000000000e+00,  2.923982558362e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291810002310e+01,  0.000000000000e+00,  3.236955254988e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.750000000000e+00,  3.507035495029e-03,  0.000000000000e+00,  2.923981477700e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291813528712e+01,  0.000000000000e+00,  3.266195075148e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.760000000000e+00,  3.468655961652e-03,  0.000000000000e+00,  2.923980420930e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291817016523e+01,  0.000000000000e+00,  3.295434884622e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.770000000000e+00,  3.430696450762e-03,  0.000000000000e+00,  2.923979387542e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291820466164e+01,  0.000000000000e+00,  3.324674683645e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.780000000000e+00,  3.393152365242e-03,  0.000000000000e+00,  2.923978377040e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291823878054e+01,  0.000000000000e+00,  3.353914472449e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.790000000000e+00,  3.356019158308e-03,  0.000000000000e+00,  2.923977388936e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291827252606e+01,  0.000000000000e+00,  3.383154251260e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.800000000000e+00,  3.319292332950e-03,  0.000000000000e+00,  2.923976422753e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291830590228e+01,  0.000000000000e+00,  3.412394020301e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.810000000000e+00,  3.282967441391e-03,  0.000000000000e+00,  2.923975478026e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291833891324e+01,  0.000000000000e+00,  3.441633779787e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.820000000000e+00,  3.247040084547e-03,  0.000000000000e+00,  2.923974554297e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291837156295e+01,  0.000000000000e+00,  3.470873529931e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.830000000000e+00,  3.211505911493e-03,  0.000000000000e+00,  2.923973651119e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291840385536e+01,  0.000000000000e+00,  3.500113270941e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.840000000000e+00,  3.176360618933e-03,  0.000000000000e+00,  2.923972768055e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291843579437e+01,  0.000000000000e+00,  3.529353003021e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.850000000000e+00,  3.141599950685e-03,  0.000000000000e+00,  2.923971904678e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291846738385e+01,  0.000000000000e+00,  3.558592726368e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.860000000000e+00,  3.107219697158e-03,  0.000000000000e+00,  2.923971060568e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291849862763e+01,  0.000000000000e+00,  3.587832441178e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.870000000000e+00,  3.073215694843e-03,  0.000000000000e+00,  2.923970235314e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291852952950e+01,  0.000000000000e+00,  3.617072147642e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.880000000000e+00,  3.039583825813e-03,  0.000000000000e+00,  2.923969428516e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291856009319e+01,  0.000000000000e+00,  3.646311845946e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.890000000000e+00,  3.006320017216e-03,  0.000000000000e+00,  2.923968639782e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291859032240e+01,  0.000000000000e+00,  3.675551536273e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.900000000000e+00,  2.973420240788e-03,  0.000000000000e+00,  2.923967868725e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291862022080e+01,  0.000000000000e+00,  3.704791218801e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.910000000000e+00,  2.940880512361e-03,  0.000000000000e+00,  2.923967114971e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291864979201e+01,  0.000000000000e+00,  3.734030893705e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.920000000000e+00,  2.908696891381e-03,  0.000000000000e+00,  2.923966378151e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291867903960e+01,  0.000000000000e+00,  3.763270561157e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.930000000000e+00,  2.876865480429e-03,  0.000000000000e+00,  2.923965657905e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291870796712e+01,  0.000000000000e+00,  3.792510221323e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.940000000000e+00,  2.845382424751e-03,  0.000000000000e+00,  2.923964953880e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291873657807e+01,  0.000000000000e+00,  3.821749874369e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.950000000000e+00,  2.814243911790e-03,  0.000000000000e+00,  2.923964265730e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291876487592e+01,  0.000000000000e+00,  3.850989520454e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.960000000000e+00,  2.783446170721e-03,  0.000000000000e+00,  2.923963593118e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291879286408e+01,  0.000000000000e+00,  3.880229159735e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.970000000000e+00,  2.752985471999e-03,  0.000000000000e+00,  2.923962935713e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291882054596e+01,  0.000000000000e+00,  3.909468792367e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.980000000000e+00,  2.722858126900e-03,  0.000000000000e+00,  2.923962293192e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291884792490e+01,  0.000000000000e+00,  3.938708418499e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.990000000000e+00,  2.693060487082e-03,  0.000000000000e+00,  2.923961665238e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291887500422e+01,  0.000000000000e+00,  3.967948038279e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.000000000000e+00,  2.663588944137e-03,  0.000000000000e+00,  2.923961051540e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291890178720e+01,  0.000000000000e+00,  3.997187651851e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.010000000000e+00,  2.634439929154e-03,  0.000000000000e+00,  2.923960451795e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291892827708e+01,  0.000000000000e+00,  4.026427259357e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.020000000000e+00,  2.605609912290e-03,  0.000000000000e+00,  2.923959865707e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291895447706e+01,  0.000000000000e+00,  4.055666860933e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.030000000000e+00,  2.577095402338e-03,  0.000000000000e+00,  2.923959292985e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291898039033e+01,  0.000000000000e+00,  4.084906456715e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.040000000000e+00,  2.548892946308e-03,  0.000000000000e+00,  2.923958733344e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291900602001e+01,  0.000000000000e+00,  4.114146046836e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.050000000000e+00,  2.520999129005e-03,  0.000000000000e+00,  2.923958186506e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291903136922e+01,  0.000000000000e+00,  4.143385631425e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.060000000000e+00,  2.493410572615e-03,  0.000000000000e+00,  2.923957652198e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291905644101e+01,  0.000000000000e+00,  4.172625210608e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.070000000000e+00,  2.466123936299e-03,  0.000000000000e+00,  2.923957130154e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291908123843e+01,  0.000000000000e+00,  4.201864784510e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.080000000000e+00,  2.439135915786e-03,  0.000000000000e+00,  2.923956620113e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291910576449e+01,  0.000000000000e+00,  4.231104353251e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.090000000000e+00,  2.412443242972e-03,  0.000000000000e+00,  2.923956121819e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291913002214e+01,  0.000000000000e+00,  4.260343916951e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.100000000000e+00,  2.386042685526e-03,  0.000000000000e+00,  2.923955635023e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291915401432e+01,  0.000000000000e+00,  4.289583475726e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.110000000000e+00,  2.359931046494e-03,  0.000000000000e+00,  2.923955159479e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291917774395e+01,  0.000000000000e+00,  4.318823029689e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.120000000000e+00,  2.334105163917e-03,  0.000000000000e+00,  2.923954694948e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291920121390e+01,  0.000000000000e+00,  4.348062578952e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.130000000000e+00,  2.308561910446e-03,  0.000000000000e+00,  2.923954241196e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291922442700e+01,  0.000000000000e+00,  4.377302123624e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.140000000000e+00,  2.283298192960e-03,  0.000000000000e+00,  2.923953797993e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291924738607e+01,  0.000000000000e+00,  4.406541663811e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.150000000000e+00,  2.258310952196e-03,  0.000000000000e+00,  2.923953365115e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291927009388e+01,  0.000000000000e+00,  4.435781199618e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.160000000000e+00,  2.233597162374e-03,  0.000000000000e+00,  2.923952942342e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291929255320e+01,  0.000000000000e+00,  4.465020731147e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.170000000000e+00,  2.209153830833e-03,  0.000000000000e+00,  2.923952529459e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291931476673e+01,  0.000000000000e+00,  4.494260258498e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.180000000000e+00,  2.184977997667e-03,  0.000000000000e+00,  2.923952126256e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291933673717e+01,  0.000000000000e+00,  4.523499781769e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.190000000000e+00,  2.161066735369e-03,  0.000000000000e+00,  2.923951732527e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291935846717e+01,  0.000000000000e+00,  4.552739301055e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.200000000000e+00,  2.137417148473e-03,  0.000000000000e+00,  2.923951348069e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291937995937e+01,  0.000000000000e+00,  4.581978816450e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.210000000000e+00,  2.114026373204e-03,  0.000000000000e+00,  2.923950972686e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291940121638e+01,  0.000000000000e+00,  4.611218328046e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.220000000000e+00,  2.090891577132e-03,  0.000000000000e+00,  2.923950606185e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291942224075e+01,  0.000000000000e+00,  4.640457835933e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.230000000000e+00,  2.068009958827e-03,  0.000000000000e+00,  2.923950248376e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291944303505e+01,  0.000000000000e+00,  4.669697340199e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.240000000000e+00,  2.045378747525e-03,  0.000000000000e+00,  2.923949899074e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291946360179e+01,  0.000000000000e+00,  4.698936840929e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.250000000000e+00,  2.022995202783e-03,  0.000000000000e+00,  2.923949558099e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.291948394345e+01,  0.000000000000e+00,  4.728176338208e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
